id,text
a45c44fa,"Very well I won't contact you anymore. Geez, whatever happen to the spirit of collaboration?"
1764e236,Good find. Do you have a cite for the second para?
21dfd167,"Thanks. Now, if I had to make an infobox on ""London"" (just ''London'', I know there are many terms: Greater London, City of London etc), would it be correct to include the area/population/density of the territories I mentioned + the city area, or would just the city area suffice?"
c2d103e7,"I am bewildered as to why anyone should think that they are ""representatives of the people"". They are not elected, chosen, delegated, or in any other way appointed by the people: how are they representatives of the people?"
f1c3214c,"Thanks for reverting <url> - that was actually me, unlogged in. OK if I re-revert?"
29ed322e,Sure! How could I have missed that?
26ec8f4c,"Firstly who are you? Secondly there seems to be a lot more people involved than just Node ue thirdly I don't care what his view is as long as his edits are neutral, which edits do you dispute?"
123bee90,"Hello Iris. Would you add Straka's signing with a Czech team into, to his page?"
e431f964,"Thanks for clarifying the article - it looks much better now. By the way, is it just me, or does the Trisakti look a bit like the Flag of the Philippines?"
71cdd8e3,Sorry Less? What is that last postdirected at?
e93b00a0,I couldn't tell you why glam rock was there. Better?
5fcb72b1,See my answer in <url>.  Is there some problem?
c0f11e52,"How about Guant who plays Pansy? Or Richard Fish who played Bill Weasley, and the actor who played Charlie Weasley in POA?"
3b4f6af0,"I also found your audio uploads at <url>. If it's not a burden, would you mind recording more Hungarian town names for WP?"
76237267,"Lil-Unique told me it with the reasons of what I put in my edit summary, so if you need a better explanation ask him. I left Billboard Hot 100 as Billboard Hot 100 because that's the exact name of the chart?"
1ed0fa00,"Crap, I'm sorry, I didn't realize someone was working on it, and it's done now, sorry to get your hopes up. No dramas?"
b1bff8ab,"Oh, that's because I only copyedited a tiny section of the article. Should I still count that as a yes?"
9afa4dc3,"Also perhaps we should set up a subpage for these discussions, so we'll have the thread completely on one page?  What do you think?"
42f5e93a,"I'm no expert on the language, but on the face of it that dab page disambiguates two words which are unambiguous anyway - Zakhmet and Khachpas. Am I missing something?"
27f87622,"Alistair, you have only undone the autoblock; you haven't unblocked the account yet. Could you do that, please?"
2583b913,Not sure why I got <url> from you. Had I tagged it?
dafd113c,"Unless im making a major mistake here, this article was about a Not for profit organisation which seemed notable enough to give the origional creator at least some time to source it. Are you sure this had to be a speedy?"
1c69daeb,"You just created that article - but maybe you haven't noticed there's already <url>, which covers the same character set, as the ISO followed the Thai standard. Maybe you should merge your additions there, and make TIS-620 a redirect?"
5f4def1e,Hi again - it looks like the same user is editing out all the information about Destiny being self-centred again. Is there some way we can stop this user from making these edits?
bb5b0c08,Please see our ongoing discussion <url>. Is this how you properly send a message?
19f1ba33,"I want to purchase a macro lens and was hoping for some guidance from you. Apart from being good in macro, can it be used to take good pictures of landscape and portraits?"
01f8c988,But he's still a WHU registered player with a squad number.  Is that really the right thing to do?
4af675fa,"Multiple editors never occurred to me - I didn't think much about the boxes, and the blocking help page wasn't of much use. Of ""Block anonymous users only <url>, Prevent account creation <url>, Automatically block the last IP address used by this user, and any subsequent addresses they try to edit from <url>,"" which should I have checked?"
3629de17,You make some good points.  How do you feel about nominating the article for AfD then?
682fec70,I asked it before but I'm asking it again: Was it a Basque state? Can we say that?
858db433,"Sorry, I completely missed the subsection title.  You think this is Merkey?"
3c5a3986,That's a good idea. What about army and corps HQs though?
a8813785,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?
1712ae98,"You really want off here, dont you? I've already posted the incident on the incident board and you still are keeping it up?"
96cf0fcd,"Hey Jondel.  I was wondering,  since Interlingua is basically resurrected Latin, k and w are basically nonexistant in Interlingua, right?"
34ca1fb0,"It's simple Pumpie. Why don't you try to understand all parts, or write in your own language?"
ad65ebef,A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?
47e85477,Liked that <url> I tore into that spammer? Got a box with a gun?
b3e0a84d,"Thank you much! May I call upon you if I make mistakes or need help, then, please?"
10f43033,"<url> Well there is no name to the byline, which an article in a newspaper usually has, op-ed or editorials not so much. Do you not think you should have gone to talk before reverting btw?"
64c012e6,"My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard.  Any thoughts on this article's organization?"
caae3ae6,"He used it to assert that '''''others''''' had expressed the notion that the process was concluded and that it was time to move on, and used your statement as evidence of this. Since you did not mean that it had been concluded, and since obviously you were only speaking for yourself and no one else, and participants have been continuing to post on the RfC page and its Talk Page to indicate that they do not feel this way at all, how does it serve to support the idea that they have?"
